ID;Strassenschlussel;Strasse;HNR;Zusatz;RW;HW;"Stat Bezirk";CL_STR_KEY;CL_HNR;CL-Stat_Bez;lat;lon
226;16;"Alex-Müller-Straße";26;NULL;410519,028;5478495,267;00450;00016;0026;0450;49.4525210400522;7.76538334681138
227;16;"Alex-Müller-Straße";28;NULL;410534,576;5478498,991;00450;00016;0028;0450;49.452550227353;7.76558958160991
228;16;"Alex-Müller-Straße";30;NULL;410550,682;5478502,622;00450;00016;0030;0450;49.4525885543256;7.76580938501666
229;16;"Alex-Müller-Straße";32;NULL;410565,696;5478507,802;00450;00016;0032;0450;49.4526357265095;7.76601516880078
230;16;"Alex-Müller-Straße";34;NULL;410582,041;5478511,681;00450;00016;0034;0450;49.4526741998448;7.76624876714043
231;16;"Alex-Müller-Straße";36;NULL;410605,865;5478494,074;00450;00016;0036;0450;49.4525247062615;7.76656987045762
232;16;"Alex-Müller-Straße";38;NULL;410611,932;5478477,765;00450;00016;0038;0450;49.452372711023;7.76665647173008
233;16;"Alex-Müller-Straße";40;NULL;410616,343;5478461,234;00450;00016;0040;0450;49.4522295614272;7.76672905273095
234;16;"Alex-Müller-Straße";42;NULL;410620,583;5478444,864;00450;00016;0042;0450;49.4520772718567;7.76678806489562
235;16;"Alex-Müller-Straße";42;a;410612,223;5478411,008;00450;00016;0042;0450;49.451779331849;7.76668515917791
236;16;"Alex-Müller-Straße";44;NULL;410654,861;5478455,474;00450;00016;0044;0450;49.4521811933839;7.76725458126899
237;16;"Alex-Müller-Straße";44;a;410671,92;5478430,901;00450;00016;0044;0450;49.4519588722753;7.76749471819393
238;16;"Alex-Müller-Straße";46;NULL;410670,198;5478459,662;00450;00016;0046;0450;49.4522195171912;7.76747438438724
239;16;"Alex-Müller-Straße";48;NULL;410685,831;5478464,116;00450;00016;0048;0450;49.4522666864155;7.76768016828527
240;16;"Alex-Müller-Straße";50;NULL;410702,117;5478467,212;00450;00016;0050;0450;49.4522961635598;7.7679139916735
241;16;"Alex-Müller-Straße";52;NULL;410645,822;5478498,232;00450;00016;0052;0450;49.4525665613293;7.76712073482094
242;16;"Alex-Müller-Straße";54;NULL;410660,919;5478502,215;00450;00016;0054;0450;49.4526047383649;7.76732674535692
243;16;"Alex-Müller-Straße";56;NULL;410676,627;5478506,538;00450;00016;0056;0450;49.4526430620476;7.76754655042212
244;16;"Alex-Müller-Straße";58;NULL;410693,526;5478509,985;00450;00016;0058;0450;49.4526725394737;7.76778037551174
245;16;"Alex-Müller-Straße";59;NULL;410637,872;5478584,522;00450;00016;0059;0450;49.4533387675009;7.76699097941741
246;16;"Alex-Müller-Straße";60;NULL;410644,675;5478545,406;00450;00016;0060;0450;49.4529890769436;7.76709633817139
247;16;"Alex-Müller-Straße";61;NULL;410668,831;5478595,808;00450;00016;0061;0450;49.4534422472065;7.76741612488015
248;16;"Alex-Müller-Straße";62;NULL;410660,105;5478549,408;00450;00016;0062;0450;49.4530274010738;7.76731614476228
249;16;"Alex-Müller-Straße";63;NULL;410700,654;5478607,14;00450;00016;0063;0450;49.4535548651626;7.76785484116307
250;16;"Alex-Müller-Straße";64;NULL;410675,638;5478553,67;00450;00016;0064;0450;49.4530655777745;7.76752215738161
251;16;"Alex-Müller-Straße";66;NULL;410690,498;5478559,449;00450;00016;0066;0450;49.4531217397596;7.76772771938208
252;16;"Alex-Müller-Straße";68;NULL;410706,46;5478563,44;00450;00016;0068;0450;49.4531600626972;7.76794752707881
253;16;"Alex-Müller-Straße";70;NULL;410730,515;5478545,6;00450;00016;0070;0450;49.4530017184919;7.76828264819725
254;16;"Alex-Müller-Straße";72;NULL;410736,62;5478529,377;00450;00016;0072;0450;49.4528587147753;7.7683690197107
255;16;"Alex-Müller-Straße";74;NULL;410741,41;5478513,231;00450;00016;0074;0450;49.4527155640831;7.768441596487
256;16;"Alex-Müller-Straße";76;NULL;410746,119;5478497,021;00450;00016;0076;0450;49.4525724133385;7.76851417283369
257;16;"Alex-Müller-Straße";78;NULL;410779,448;5478519,652;00450;00016;0078;0450;49.4527751022398;7.76896442577229
258;16;"Alex-Müller-Straße";80;NULL;410817,987;5478537,028;00450;00016;0080;0450;49.4529425520114;7.76948455457638
259;16;"Alex-Müller-Straße";82;NULL;410824,379;5478538,937;00450;00016;0082;0450;49.452952572266;7.76958088952657
260;16;"Alex-Müller-Straße";88;NULL;410785,436;5478596,916;00450;00016;0088;0450;49.45346843109;7.76902984832764
261;16;"Alex-Müller-Straße";90;NULL;410838,09;5478611,615;00450;00016;0090;0450;49.4536111035436;7.76975757736326
262;16;"Alex-Müller-Straße";92;NULL;410854,691;5478556,375;00450;00016;0092;0450;49.4531188455789;7.76999066755193
263;16;"Alex-Müller-Straße";93;NULL;410981,452;5478716,369;00450;00016;0093;0450;49.4545763197179;7.77170659123889
264;16;"Alex-Müller-Straße";94;NULL;410899,705;5478557,141;00450;00016;0094;0450;49.4531344391731;7.77061118843421
265;16;"Alex-Müller-Straße";95;NULL;411020,23;5478726,329;00450;00016;0095;0450;49.4546719610842;7.77224234065597
266;16;"Alex-Müller-Straße";96;NULL;410885,94;5478614,685;00450;00016;0096;0450;49.4536449774482;7.77040524337499
267;16;"Alex-Müller-Straße";97;NULL;411055,725;5478739,258;00450;00016;0097;0450;49.4547939929193;7.77272223918
268;16;"Alex-Müller-Straße";98;NULL;410918,695;5478618,198;00450;00016;0098;0450;49.4536857880739;7.77085956228681
269;16;"Alex-Müller-Straße";99;NULL;411096,627;5478751,448;00450;00016;0099;0450;49.4549079079575;7.77328513381137
270;16;"Alex-Müller-Straße";100;NULL;410918,454;5478577,74;00450;00016;0100;0450;49.4533170818601;7.77086878326415
271;16;"Alex-Müller-Straße";102;NULL;411145,025;5478725,324;00460;00016;0102;0460;49.4546812623114;7.7739669154638
272;16;"Alex-Müller-Straße";104;NULL;411166,922;5478733,078;00460;00016;0104;0460;49.4547562759445;7.77425481213245
273;16;"Alex-Müller-Straße";106;NULL;411184,143;5478741,175;00460;00016;0106;0460;49.4548308503153;7.77450132513168
274;16;"Alex-Müller-Straße";108;NULL;411206;5478743,198;00460;00016;0108;0460;49.4548520517069;7.77480436354042
275;16;"Alex-Müller-Straße";110;NULL;411258,25;5478768,454;00460;00016;0110;0460;49.4550844704891;7.77551609488738
276;16;"Alex-Müller-Straße";111;NULL;411252,345;5478802,975;00460;00016;0111;0460;49.4553893508672;7.77542570658031
277;16;"Alex-Müller-Straße";112;NULL;411278,942;5478775,987;00460;00016;0112;0460;49.4551503414159;7.77579042540398
278;16;"Alex-Müller-Straße";113;NULL;411259,65;5478804,4;00460;00016;0113;0460;49.455408359062;7.77552182355478
279;16;"Alex-Müller-Straße";114;NULL;411298,333;5478781,254;00460;00016;0114;0460;49.4552072188477;7.77606498063022
280;16;"Alex-Müller-Straße";115;NULL;411277,999;5478809,626;00460;00016;0115;0460;49.4554559522202;7.77576901383951
281;16;"Alex-Müller-Straße";116;NULL;411306,374;5478783,574;00460;00016;0116;0460;49.4552263724992;7.77617489247924
282;16;"Alex-Müller-Straße";117;NULL;411285,287;5478811,575;00460;00016;0117;0460;49.4554751061556;7.77587892612258
283;16;"Alex-Müller-Straße";118;NULL;411320,313;5478786,617;00460;00016;0118;0460;49.4552553947143;7.77636735037994
284;16;"Alex-Müller-Straße";119;NULL;411303,851;5478819,611;00460;00016;0119;0460;49.4555496771022;7.77612544523558
285;16;"Alex-Müller-Straße";120;NULL;411328,102;5478789,253;00460;00016;0120;0460;49.4552835409307;7.77647703857042
286;16;"Alex-Müller-Straße";122;NULL;411328,4;5478759,372;00460;00016;0122;0460;49.4550137554066;7.77648375519299
287;16;"Alex-Müller-Straße";124;NULL;411308,899;5478756,697;00460;00016;0124;0460;49.4549838575224;7.7762085287336
288;16;"Alex-Müller-Straße";126;NULL;411339,433;5478739,229;00460;00016;0126;0460;49.4548355037262;7.77663997639658
289;16;"Alex-Müller-Straße";128;NULL;411320,393;5478737,13;00460;00016;0128;0460;49.4548147450341;7.77637832178379
290;16;"Alex-Müller-Straße";130;NULL;411352,578;5478755,925;00460;00016;0130;0460;49.45498128633;7.77681572847296
291;16;"Alex-Müller-Straße";132;NULL;411372,187;5478763,564;00460;00016;0132;0460;49.455056147037;7.77708983643923
292;16;"Alex-Müller-Straße";134;NULL;411381,887;5478766,755;00460;00016;0134;0460;49.4550844384329;7.7772133195514
293;16;"Alex-Müller-Straße";136;NULL;411354,001;5478793,433;00460;00016;0136;0460;49.4553233065239;7.77683481305792
294;16;"Alex-Müller-Straße";138;NULL;411361,895;5478795,224;00460;00016;0138;0460;49.4553423135509;7.77693093047009
295;16;"Alex-Müller-Straße";140;NULL;411375,995;5478794,937;00460;00016;0140;0460;49.4553353631036;7.77712428437831
296;16;"Alex-Müller-Straße";142;NULL;411383,548;5478796,255;00460;00016;0142;0460;49.4553545157533;7.77723419694427
297;16;"Alex-Müller-Straße";144;NULL;411401,844;5478797,422;00460;00016;0144;0460;49.4553661338471;7.77748228350849
298;17;"Alleestraße";2;NULL;410876,399;5477303,512;00220;00017;0002;0220;49.4418540414626;7.77057598390264
299;17;"Alleestraße";3;NULL;410862,58;5477289,395;00210;00017;0003;0210;49.4417260886158;7.7703860557792
300;17;"Alleestraße";4;NULL;410863,362;5477303,333;00220;00017;0004;0220;49.4418521351808;7.77039669841575
301;17;"Alleestraße";6;NULL;410852,537;5477303,746;00220;00017;0006;0220;49.4418505219561;7.77024499532629
302;17;"Alleestraße";8;NULL;410832,664;5477305,035;00220;00017;0008;0220;49.4418655740098;7.76996872161569
303;17;"Alleestraße";10;NULL;410818,152;5477306,261;00220;00017;0010;0220;49.4418725129143;7.76977541992829
304;17;"Alleestraße";11;NULL;410824,321;5477293,476;00210;00017;0011;0210;49.4417564861743;7.76986109199641
305;17;"Alleestraße";12;NULL;410803,014;5477307,527;00220;00017;0012;0220;49.4418793047494;7.76956832699828
306;17;"Alleestraße";13;NULL;410816,271;5477294,493;00210;00017;0013;0210;49.4417643052795;7.76975053769983
307;17;"Alleestraße";14;NULL;410787,507;5477308,854;00220;00017;0014;0220;49.4418859494411;7.76934744282319
308;17;"Alleestraße";15;NULL;410808,349;5477294,843;00210;00017;0015;0210;49.44176313143;7.76964020840268
309;17;"Alleestraße";18;NULL;410766,85;5477310,51;00220;00017;0018;0220;49.4419008525398;7.76905737748059
310;17;"Alleestraße";19;NULL;410785,271;5477278,527;00210;00017;0019;0210;49.4416158704624;7.76932661314858
311;17;"Alleestraße";20;NULL;410751,076;5477311,751;00220;00017;0020;0220;49.4419076430872;7.7688502843556
312;17;"Alleestraße";21;NULL;410783,329;5477280,9;00210;00017;0021;0210;49.441633562605;7.76929858072337
313;17;"Alleestraße";22;NULL;410740,257;5477312,808;00220;00017;0022;0220;49.441915020678;7.76869835597696
314;17;"Alleestraße";23;NULL;410765,764;5477298,352;00210;00017;0023;0210;49.4417927915727;7.76904628798898
315;17;"Alleestraße";25;NULL;410755,54;5477299,121;00210;00017;0025;0210;49.4418003162502;7.76890815115851
316;17;"Alleestraße";27;NULL;410745,881;5477299,988;00210;00017;0027;0210;49.4417988479165;7.76877023948082
317;17;"Alleestraße";29;NULL;410729,032;5477302,573;00210;00017;0029;0210;49.4418234767756;7.76854890512247
318;18;Almenweg;1;NULL;411413,224;5478674,591;00460;00018;0001;0460;49.4542617625114;7.77767533498624
319;18;Almenweg;2;NULL;411385,869;5478731,763;00460;00018;0002;0460;49.4547702719901;7.77727633023153
320;18;Almenweg;3;NULL;411391,241;5478668,53;00460;00018;0003;0460;49.4542045972389;7.77737319370433
321;18;Almenweg;5;NULL;411366,404;5478660,886;00460;00018;0005;0460;49.454129007831;7.7770301166737
322;18;Almenweg;6;NULL;411353,415;5478711,193;00460;00018;0006;0460;49.4545857467272;7.77683937144955
323;18;Almenweg;7;NULL;411342,698;5478645,648;00460;00018;0007;0460;49.4539906133624;7.77670240222732
324;18;Almenweg;7;b;411333,706;5478640,286;00460;00018;0007;0460;49.4539443357332;7.77657936987596
325;18;Almenweg;7;c;411329,169;5478636,327;00460;00018;0007;0460;49.4539077805625;7.7765250868961
326;18;Almenweg;7;d;411324,88;5478632,45;00460;00018;0007;0460;49.4538710794165;7.77645700940324
327;18;Almenweg;7;e;411322,158;5478629,233;00460;00018;0007;0460;49.4538438089533;7.77643009187558
328;18;Almenweg;7;f;411327,177;5478621,588;00460;00018;0007;0460;49.4537725958797;7.77650085579242
329;18;Almenweg;7;g;411354,741;5478638,636;00460;00018;0007;0460;49.4539294143298;7.77686950442607
330;18;Almenweg;8;NULL;411324,714;5478701,525;00460;00018;0008;0460;49.4544915862189;7.7764415613057
331;18;Almenweg;9;NULL;411287,437;5478598,722;00460;00018;0009;0460;49.4535599211616;7.7759542245975
332;18;Almenweg;10;NULL;411309,405;5478678,394;00460;00018;0010;0460;49.4542825611446;7.77623979009776
333;18;Almenweg;11;NULL;411271,88;5478586,252;00460;00018;0011;0460;49.4534496705764;7.77573620068159
334;18;Almenweg;13;NULL;411258,336;5478575,101;00460;00018;0013;0460;49.4533488506141;7.77555933702462
335;18;Almenweg;14;NULL;411250,74;5478622,307;00460;00018;0014;0460;49.4537703460471;7.77543845045565
336;18;Almenweg;15;NULL;411249,794;5478568,982;00460;00018;0015;0460;49.4532845860843;7.77543675549489
337;18;Almenweg;16;NULL;411231,762;5478607,821;00460;00018;0016;0460;49.4536326776474;7.77517971554666
338;18;Almenweg;17;NULL;411226,937;5478551,713;00460;00018;0017;0460;49.4531283475695;7.77512329382835
339;18;Almenweg;18;NULL;411226,278;5478577,887;00460;00018;0018;0460;49.453362161649;7.77511746667722
340;18;Almenweg;19;NULL;411207,104;5478539,166;00460;00018;0019;0460;49.453017657029;7.77486389066359
341;18;Almenweg;20;NULL;411210,695;5478570,773;00460;00018;0020;0460;49.4532968737459;7.77489832472674
342;18;Almenweg;21;NULL;411198,701;5478533,782;00460;00018;0021;0460;49.4529623846201;7.77474108668657
343;18;Almenweg;22;NULL;411184,809;5478576,794;00460;00018;0022;0460;49.4533470307464;7.77453832435879
344;18;Almenweg;23;NULL;411183,534;5478520,854;00460;00018;0023;0460;49.452843285109;7.77453708668283
345;18;Almenweg;24;NULL;411161,446;5478563,152;00460;00018;0024;0460;49.453226761202;7.77422396805905
346;18;Almenweg;25;NULL;411169,239;5478510,619;00460;00018;0025;0460;49.4527513099864;7.77434620915378
347;19;"Alte Brücke";1;NULL;409268,056;5477713,904;00970;00019;0001;0970;49.4453031777341;7.74830602832055
348;19;"Alte Brücke";2;NULL;409286,094;5477744,917;00960;00019;0002;0960;49.4455846405858;7.74854718862775
349;19;"Alte Brücke";3;NULL;409256,424;5477719,691;00970;00019;0003;0970;49.4453553427604;7.74813914985117
350;19;"Alte Brücke";4;NULL;409273,068;5477750,134;00960;00019;0004;0960;49.4456366566699;7.7483665173096
351;19;"Alte Brücke";5;NULL;409243,815;5477726,679;00970;00019;0005;0970;49.4454163509814;7.74795824993338
352;19;"Alte Brücke";6;NULL;409258,949;5477757,1;00960;00019;0006;0960;49.4456973666249;7.74815803231939
353;19;"Alte Brücke";7;NULL;409231,657;5477732,917;00970;00019;0007;0970;49.4454685154989;7.74779137071791
354;19;"Alte Brücke";8;NULL;409244,861;5477762,504;00960;00019;0008;0960;49.4457402399941;7.74796379704653
355;19;"Alte Brücke";9;NULL;409212,677;5477742,283;00970;00019;0009;0970;49.4455556052027;7.74752703002267
356;19;"Alte Brücke";10;NULL;409212,311;5477769,532;00960;00019;0010;0960;49.445798409919;7.74752084408867
357;19;"Alte Brücke";11;NULL;409195,749;5477750,965;00970;00019;0011;0970;49.4456250075866;7.74729073096736
358;19;"Alte Brücke";12;NULL;409195,661;5477779,684;00960;00019;0012;0960;49.4458857978103;7.74728408554311
359;19;"Alte Brücke";13;NULL;409131,217;5477797,624;00960;00019;0013;0960;49.4460381017618;7.74639725719915
360;19;"Alte Brücke";14;NULL;409177,856;5477790,274;00960;00019;0014;0960;49.445982028532;7.7470333047367
361;19;"Alte Brücke";15;NULL;409120,228;5477819,607;00960;00019;0015;0960;49.4462342977227;7.74624049694762
362;19;"Alte Brücke";16;NULL;409159,364;5477802,332;00960;00019;0016;0960;49.4460872514645;7.74678229370753
363;19;"Alte Brücke";17;NULL;409116,036;5477837,095;00960;00019;0017;0960;49.4463955692677;7.74618119931203
364;19;"Alte Brücke";18;NULL;409147,088;5477822,324;00960;00019;0018;0960;49.4462653129374;7.74661220107388
365;19;"Alte Brücke";19;NULL;409114,372;5477855,941;00960;00019;0019;0960;49.4465571398772;7.74614948604497
366;19;"Alte Brücke";20;NULL;409149,087;5477841,379;00960;00019;0020;0960;49.4464364744217;7.74663542943419
367;19;"Alte Brücke";21;NULL;409112,106;5477874,325;00960;00019;0021;0960;49.4467277032326;7.74611754318532
368;19;"Alte Brücke";22;NULL;409145,9;5477860,84;00960;00019;0022;0960;49.4466067389347;7.74657590354466
369;19;"Alte Brücke";23;NULL;409110,561;5477894,013;00960;00019;0023;0960;49.446907259333;7.74608537071142
370;19;"Alte Brücke";24;NULL;409143,995;5477882,176;00960;00019;0024;0960;49.4468042807045;7.74654327423601
371;19;"Alte Brücke";25;NULL;409071,27;5477987,109;00960;00019;0025;0960;49.4477377518052;7.74552612187935
372;19;"Alte Brücke";26;NULL;409131,157;5477912,789;00960;00019;0026;0960;49.4470722693895;7.74637088491081
373;19;"Alte Brücke";27;NULL;409065,72;5478006,275;00960;00019;0027;0960;49.4479077163952;7.74543900498027
374;19;"Alte Brücke";28;NULL;409127,377;5477932,343;00960;00019;0028;0960;49.4472515264951;7.74631112795322
375;19;"Alte Brücke";29;NULL;409060,443;5478023,561;00960;00019;0029;0960;49.4480598450449;7.7453661393204
376;19;"Alte Brücke";30;NULL;409119,661;5477952,366;00960;00019;0030;0960;49.4474301853907;7.74619620003227
377;19;"Alte Brücke";31;NULL;409056,527;5478041,336;00960;00019;0031;0960;49.4482211160512;7.74530683651019
378;19;"Alte Brücke";32;NULL;409106,386;5477977,138;00960;00019;0032;0960;49.4476530601347;7.7460111608708
379;19;"Alte Brücke";33;NULL;409052,789;5478060,186;00960;00019;0033;0960;49.4483913797749;7.74524730375453
380;19;"Alte Brücke";34;NULL;409094,485;5477996,348;00960;00019;0034;0960;49.4478221276024;7.7458412893746
381;19;"Alte Brücke";35;NULL;409048,328;5478079,316;00960;00019;0035;0960;49.4485616434596;7.74518777057597
382;19;"Alte Brücke";36;NULL;409119,787;5478046,486;00950;00019;0036;0950;49.4482755047619;7.74617463915087
383;19;"Alte Brücke";40;NULL;409082,723;5478027,527;00960;00019;0040;0960;49.4480991078928;7.7456686631008
384;19;"Alte Brücke";42;NULL;409077,085;5478052,545;00960;00019;0042;0960;49.4483231787381;7.74559396199329
385;19;"Alte Brücke";44;NULL;409072,681;5478072,069;00960;00019;0044;0960;49.4485022857415;7.74552040767781
386;19;"Alte Brücke";46;NULL;409067,839;5478095,028;00960;00019;0046;0960;49.4487083709547;7.74544616427579
387;20;"Alte Hohl";1;NULL;410916,14;5481744,36;01310;00020;0001;1310;49.4817970218146;7.77012835698299
388;20;"Alte Hohl";3;NULL;410937,73;5481789,183;01310;00020;0003;1310;49.482204779021;7.77040807301225
389;20;"Alte Hohl";5;NULL;410946,655;5481805,581;01310;00020;0005;1310;49.482349984172;7.77052869263587
390;20;"Alte Hohl";6;NULL;410965,657;5481765,807;01310;00020;0006;1310;49.4819930599702;7.77079994701007
391;20;"Alte Hohl";7;NULL;410954,276;5481821,772;01310;00020;0007;1310;49.4824950424927;7.7706355103644
392;20;"Alte Hohl";9;NULL;410958,639;5481838,904;01310;00020;0009;1310;49.4826485067122;7.77068689297615
393;20;"Alte Hohl";11;NULL;410965,25;5481851,539;01310;00020;0011;1310;49.4827664398331;7.77078058456949
394;20;"Alte Hohl";13;NULL;410969,576;5481865,738;01310;00020;0013;1310;49.4828929256215;7.77083264332783
395;20;"Alte Hohl";15;NULL;410979,259;5481884,712;01310;00020;0015;1310;49.4830652553712;7.77096639327298
396;20;"Alte Hohl";17;NULL;410981,867;5481917,518;01310;00020;0017;1310;49.4833623107255;7.77098657001959
397;20;"Alte Hohl";19;NULL;410956,392;5481953,874;01310;00020;0019;1310;49.483682383856;7.77063339229916
398;21;"Alte Schmiede";1;NULL;407755,944;5473121,953;01520;00021;0001;1520;49.4037807915311;7.72850648550646
399;21;"Alte Schmiede";2;NULL;407780,342;5473135,801;01520;00021;0002;1520;49.4039104787123;7.72884774261997
400;21;"Alte Schmiede";3;NULL;407730,768;5473137,05;01520;00021;0003;1520;49.4039208863256;7.72815826101046
401;21;"Alte Schmiede";4;NULL;407774,993;5473138,668;01520;00021;0004;1520;49.4039365478818;7.72876436397312
402;21;"Alte Schmiede";5;NULL;407701,657;5473134,839;01520;00021;0005;1520;49.4038895109573;7.72775932828422
403;21;"Alte Schmiede";6;NULL;407756,346;5473145,85;01520;00021;0006;1520;49.403996769491;7.72851469199569
404;21;"Alte Schmiede";7;NULL;407692,076;5473140,244;01520;00021;0007;1520;49.4039421026501;7.72763391088661
405;21;"Alte Schmiede";9;NULL;407667,916;5473142,835;01520;00021;0009;1520;49.4039562961109;7.72728893736043
